date,station,station_type,latitude,longitude,pm25_daily_mean,temperature_f,relative_humidity
2020-11-17,Rochester-East,suburban,43.17,-77.55,4.2,11.1,63.1
2020-11-18,Rochester-East,suburban,43.17,-77.55,5.8,12.3,60.9
2020-11-19,Rochester-East,suburban,43.17,-77.55,5.9,3.7,94.6
2020-11-20,Rochester-East,suburban,43.17,-77.55,3.1,25.7,53.0
2020-11-21,Rochester-East,suburban,43.17,-77.55,6.5,19.3,100.0
2020-11-22,Rochester-East,suburban,43.17,-77.55,8.7,27.3,48.6
2020-11-23,Rochester-East,suburban,43.17,-77.55,14.3,9.1,75.5
2020-11-24,Rochester-East,suburban,43.17,-77.55,7.0,8.3,89.6
2020-11-25,Rochester-East,suburban,43.17,-77.55,3.2,9.2,49.2
2020-11-26,Rochester-East,suburban,43.17,-77.55,6.1,13.0,88.1
2020-11-27,Rochester-East,suburban,43.17,-77.55,7.2,15.9,51.6
2020-11-28,Rochester-East,suburban,43.17,-77.55,4.8,9.0,48.6
2020-11-29,Rochester-East,suburban,43.17,-77.55,4.0,8.8,31.0
2020-11-30,Rochester-East,suburban,43.17,-77.55,5.2,15.8,71.1
2020-12-01,Rochester-East,suburban,43.17,-77.55,8.0,17.3,80.4
2020-12-02,Rochester-East,suburban,43.17,-77.55,5.9,16.6,55.8
2020-12-03,Rochester-East,suburban,43.17,-77.55,4.9,16.9,69.3
2020-12-04,Rochester-East,suburban,43.17,-77.55,6.1,14.1,84.6
2020-12-05,Rochester-East,suburban,43.17,-77.55,7.1,7.9,49.7
2020-12-06,Rochester-East,suburban,43.17,-77.55,8.3,13.2,87.2
2020-12-07,Rochester-East,suburban,43.17,-77.55,2.4,6.1,79.9
2020-12-08,Rochester-East,suburban,43.17,-77.55,5.0,20.1,49.8
2020-12-09,Rochester-East,suburban,43.17,-77.55,4.9,10.0,48.4
2020-12-10,Rochester-East,suburban,43.17,-77.55,5.2,11.5,41.8
2020-12-11,Rochester-East,suburban,43.17,-77.55,12.1,6.2,46.1
2020-12-12,Rochester-East,suburban,43.17,-77.55,6.0,13.0,64.0
2020-12-13,Rochester-East,suburban,43.17,-77.55,3.4,15.5,34.5
2020-12-14,Rochester-East,suburban,43.17,-77.55,5.4,9.1,52.1
2020-12-15,Rochester-East,suburban,43.17,-77.55,6.8,20.9,84.2
2020-12-16,Rochester-East,suburban,43.17,-77.55,7.3,9.6,71.1
2020-12-17,Rochester-East,suburban,43.17,-77.55,12.2,5.4,83.8
2020-12-18,Rochester-East,suburban,43.17,-77.55,,21.7,53.6
2020-12-19,Rochester-East,suburban,43.17,-77.55,5.0,17.9,58.6
2020-12-20,Rochester-East,suburban,43.17,-77.55,4.1,11.2,74.8
2020-12-21,Rochester-East,suburban,43.17,-77.55,4.9,10.5,82.0
2020-12-22,Rochester-East,suburban,43.17,-77.55,6.1,9.2,56.3
2020-12-23,Rochester-East,suburban,43.17,-77.55,10.2,0.3,53.5
2020-12-24,Rochester-East,suburban,43.17,-77.55,9.4,9.9,71.8
2020-12-25,Rochester-East,suburban,43.17,-77.55,5.3,10.4,67.1
2020-12-26,Rochester-East,suburban,43.17,-77.55,15.0,7.3,70.7
2020-12-27,Rochester-East,suburban,43.17,-77.55,5.7,8.4,50.0
2020-12-28,Rochester-East,suburban,43.17,-77.55,5.0,27.3,61.7
2020-12-29,Rochester-East,suburban,43.17,-77.55,5.9,21.7,94.6
2020-12-30,Rochester-East,suburban,43.17,-77.55,6.1,12.4,54.5
2020-12-31,Rochester-East,suburban,43.17,-77.55,4.4,17.2,67.9
2021-01-01,Rochester-East,suburban,43.17,-77.55,7.7,-0.7,72.5
2021-01-02,Rochester-East,suburban,43.17,-77.55,5.9,12.4,39.9
2021-01-03,Rochester-East,suburban,43.17,-77.55,8.4,22.2,99.0
2021-01-04,Rochester-East,suburban,43.17,-77.55,10.2,12.4,70.4
2021-01-05,Rochester-East,suburban,43.17,-77.55,6.4,12.0,49.3
2021-01-06,Rochester-East,suburban,43.17,-77.55,3.4,12.6,51.8
2021-01-07,Rochester-East,suburban,43.17,-77.55,6.2,17.8,59.3
2021-01-08,Rochester-East,suburban,43.17,-77.55,5.5,15.9,64.4
2021-01-09,Rochester-East,suburban,43.17,-77.55,4.5,19.4,39.9
2021-01-10,Rochester-East,suburban,43.17,-77.55,8.0,15.9,92.6
2021-01-11,Rochester-East,suburban,43.17,-77.55,4.8,25.7,62.1
2021-01-12,Rochester-East,suburban,43.17,-77.55,5.2,20.1,65.4
2021-01-13,Rochester-East,suburban,43.17,-77.55,6.8,6.1,72.6
2021-01-14,Rochester-East,suburban,43.17,-77.55,2.1,5.1,57.9
2021-01-15,Rochester-East,suburban,43.17,-77.55,,4.4,57.3
2021-01-16,Rochester-East,suburban,43.17,-77.55,,21.7,55.9
2021-01-17,Rochester-East,suburban,43.17,-77.55,8.0,16.5,87.7
2021-01-18,Rochester-East,suburban,43.17,-77.55,4.8,14.0,57.3
2021-01-19,Rochester-East,suburban,43.17,-77.55,7.1,15.3,54.1
2021-01-20,Rochester-East,suburban,43.17,-77.55,8.9,21.1,46.9
2021-01-21,Rochester-East,suburban,43.17,-77.55,5.3,12.2,53.9
2021-01-22,Rochester-East,suburban,43.17,-77.55,5.5,18.3,66.7
2021-01-23,Rochester-East,suburban,43.17,-77.55,10.7,17.5,48.0
2021-01-24,Rochester-East,suburban,43.17,-77.55,6.1,21.6,54.3
2021-01-25,Rochester-East,suburban,43.17,-77.55,5.0,15.3,50.3
2021-01-26,Rochester-East,suburban,43.17,-77.55,8.0,13.9,71.3
2021-01-27,Rochester-East,suburban,43.17,-77.55,8.6,16.2,58.0
2021-01-28,Rochester-East,suburban,43.17,-77.55,,10.2,57.8
2021-01-29,Rochester-East,suburban,43.17,-77.55,8.0,20.8,65.4
2021-01-30,Rochester-East,suburban,43.17,-77.55,7.4,26.9,67.1
2021-01-31,Rochester-East,suburban,43.17,-77.55,14.6,4.4,57.8
2021-02-01,Rochester-East,suburban,43.17,-77.55,8.2,15.8,90.9
2021-02-02,Rochester-East,suburban,43.17,-77.55,11.5,16.0,92.7
2021-02-03,Rochester-East,suburban,43.17,-77.55,7.2,25.8,53.4
2021-02-04,Rochester-East,suburban,43.17,-77.55,5.3,16.2,56.2
2021-02-05,Rochester-East,suburban,43.17,-77.55,7.1,7.8,81.8
2021-02-06,Rochester-East,suburban,43.17,-77.55,8.2,10.4,46.5
2021-02-07,Rochester-East,suburban,43.17,-77.55,9.6,25.9,74.4
2021-02-08,Rochester-East,suburban,43.17,-77.55,13.4,13.6,77.4
2021-02-09,Rochester-East,suburban,43.17,-77.55,6.3,20.0,56.8
2021-02-10,Rochester-East,suburban,43.17,-77.55,6.7,26.3,66.0
2021-02-11,Rochester-East,suburban,43.17,-77.55,4.2,15.2,62.8
2021-02-12,Rochester-East,suburban,43.17,-77.55,9.4,24.0,70.7
2021-02-13,Rochester-East,suburban,43.17,-77.55,7.4,18.9,74.8
2021-02-14,Rochester-East,suburban,43.17,-77.55,11.3,28.3,77.8
2021-02-15,Rochester-East,suburban,43.17,-77.55,6.1,25.4,66.5
2021-02-16,Rochester-East,suburban,43.17,-77.55,8.2,30.5,62.4
2021-02-17,Rochester-East,suburban,43.17,-77.55,9.3,36.3,66.3
2021-02-18,Rochester-East,suburban,43.17,-77.55,14.2,34.6,25.3
2021-02-19,Rochester-East,suburban,43.17,-77.55,9.6,33.9,55.0
2021-02-20,Rochester-East,suburban,43.17,-77.55,10.1,16.2,97.7
2021-02-21,Rochester-East,suburban,43.17,-77.55,5.8,22.1,94.2
2021-02-22,Rochester-East,suburban,43.17,-77.55,14.3,29.5,61.1
2021-02-23,Rochester-East,suburban,43.17,-77.55,7.0,21.6,58.2
2021-02-24,Rochester-East,suburban,43.17,-77.55,21.7,18.2,77.9
2021-02-25,Rochester-East,suburban,43.17,-77.55,12.8,33.5,63.5
2021-02-26,Rochester-East,suburban,43.17,-77.55,,31.3,58.0
2021-02-27,Rochester-East,suburban,43.17,-77.55,9.1,31.6,69.5
2021-02-28,Rochester-East,suburban,43.17,-77.55,14.3,23.2,67.0
2021-03-01,Rochester-East,suburban,43.17,-77.55,8.2,23.5,63.3
2021-03-02,Rochester-East,suburban,43.17,-77.55,12.9,29.9,60.9
2021-03-03,Rochester-East,suburban,43.17,-77.55,4.9,28.7,82.9
2021-03-04,Rochester-East,suburban,43.17,-77.55,7.2,31.0,68.9
2021-03-05,Rochester-East,suburban,43.17,-77.55,5.2,34.7,56.2
2021-03-06,Rochester-East,suburban,43.17,-77.55,9.4,34.5,44.3
2021-03-07,Rochester-East,suburban,43.17,-77.55,10.2,42.6,60.7
2021-03-08,Rochester-East,suburban,43.17,-77.55,12.3,28.8,60.5
2021-03-09,Rochester-East,suburban,43.17,-77.55,11.4,28.6,56.2
2021-03-10,Rochester-East,suburban,43.17,-77.55,15.4,32.9,62.6
2021-03-11,Rochester-East,suburban,43.17,-77.55,11.0,38.5,77.7
2021-03-12,Rochester-East,suburban,43.17,-77.55,8.3,36.6,54.5
2021-03-13,Rochester-East,suburban,43.17,-77.55,9.1,26.5,74.1
2021-03-14,Rochester-East,suburban,43.17,-77.55,,39.9,70.1
2021-03-15,Rochester-East,suburban,43.17,-77.55,10.1,19.7,62.9
2021-03-16,Rochester-East,suburban,43.17,-77.55,18.5,38.4,87.3
2021-03-17,Rochester-East,suburban,43.17,-77.55,16.0,29.2,69.1
2021-03-18,Rochester-East,suburban,43.17,-77.55,10.0,40.3,68.2
2021-03-19,Rochester-East,suburban,43.17,-77.55,8.1,30.5,55.3
2021-03-20,Rochester-East,suburban,43.17,-77.55,9.9,50.3,48.3
2021-03-21,Rochester-East,suburban,43.17,-77.55,8.0,37.0,69.5
2021-03-22,Rochester-East,suburban,43.17,-77.55,12.5,49.1,88.6
2021-03-23,Rochester-East,suburban,43.17,-77.55,11.7,35.9,59.7
2021-03-24,Rochester-East,suburban,43.17,-77.55,,31.9,45.7
2021-03-25,Rochester-East,suburban,43.17,-77.55,11.6,37.8,71.1
2021-03-26,Rochester-East,suburban,43.17,-77.55,11.2,39.9,60.4
2021-03-27,Rochester-East,suburban,43.17,-77.55,7.8,45.9,61.4
2021-03-28,Rochester-East,suburban,43.17,-77.55,10.5,42.4,76.9
2021-03-29,Rochester-East,suburban,43.17,-77.55,8.5,42.6,83.5
2021-03-30,Rochester-East,suburban,43.17,-77.55,4.7,42.6,54.2
2021-03-31,Rochester-East,suburban,43.17,-77.55,15.8,38.9,50.0
2021-04-01,Rochester-East,suburban,43.17,-77.55,5.3,43.5,55.4
2021-04-02,Rochester-East,suburban,43.17,-77.55,14.7,48.5,68.7
2021-04-03,Rochester-East,suburban,43.17,-77.55,9.2,42.2,38.3
2021-04-04,Rochester-East,suburban,43.17,-77.55,,39.1,76.5
2021-04-05,Rochester-East,suburban,43.17,-77.55,15.2,48.0,59.2
2021-04-06,Rochester-East,suburban,43.17,-77.55,9.7,46.3,68.1
2021-04-07,Rochester-East,suburban,43.17,-77.55,,53.4,60.7
2021-04-08,Rochester-East,suburban,43.17,-77.55,9.1,46.9,61.6
2021-04-09,Rochester-East,suburban,43.17,-77.55,12.2,59.8,60.3
2021-04-10,Rochester-East,suburban,43.17,-77.55,10.8,47.9,41.0
2021-04-11,Rochester-East,suburban,43.17,-77.55,11.4,48.9,50.0
2021-04-12,Rochester-East,suburban,43.17,-77.55,7.1,53.7,90.1
2021-04-13,Rochester-East,suburban,43.17,-77.55,8.3,56.5,73.2
2021-04-14,Rochester-East,suburban,43.17,-77.55,,46.0,87.2
2021-04-15,Rochester-East,suburban,43.17,-77.55,8.7,36.5,64.8
2021-04-16,Rochester-East,suburban,43.17,-77.55,11.7,60.2,89.6
2021-04-17,Rochester-East,suburban,43.17,-77.55,11.6,41.4,76.4
2021-04-18,Rochester-East,suburban,43.17,-77.55,9.9,61.9,63.9
2021-04-19,Rochester-East,suburban,43.17,-77.55,16.3,46.7,57.3
2021-04-20,Rochester-East,suburban,43.17,-77.55,12.4,49.5,60.6
2021-04-21,Rochester-East,suburban,43.17,-77.55,11.0,51.5,64.5
2021-04-22,Rochester-East,suburban,43.17,-77.55,15.2,39.4,65.1
2021-04-23,Rochester-East,suburban,43.17,-77.55,5.6,45.2,88.6
2021-04-24,Rochester-East,suburban,43.17,-77.55,16.0,63.2,74.2
2021-04-25,Rochester-East,suburban,43.17,-77.55,10.2,53.7,58.2
2021-04-26,Rochester-East,suburban,43.17,-77.55,14.4,48.4,59.2
2021-04-27,Rochester-East,suburban,43.17,-77.55,15.1,54.7,73.5
2021-04-28,Rochester-East,suburban,43.17,-77.55,16.6,50.7,71.1
2021-04-29,Rochester-East,suburban,43.17,-77.55,9.3,66.4,66.8
2021-04-30,Rochester-East,suburban,43.17,-77.55,9.3,56.4,55.9
2021-05-01,Rochester-East,suburban,43.17,-77.55,10.5,54.8,66.2
2021-05-02,Rochester-East,suburban,43.17,-77.55,14.5,67.0,46.9
2021-05-03,Rochester-East,suburban,43.17,-77.55,9.8,67.5,100.0
2021-05-04,Rochester-East,suburban,43.17,-77.55,9.2,68.7,63.9
2021-05-05,Rochester-East,suburban,43.17,-77.55,9.9,48.6,59.6
2021-05-06,Rochester-East,suburban,43.17,-77.55,8.9,62.6,76.5
2021-05-07,Rochester-East,suburban,43.17,-77.55,12.2,62.7,55.5
2021-05-08,Rochester-East,suburban,43.17,-77.55,,55.8,61.5
2021-05-09,Rochester-East,suburban,43.17,-77.55,15.5,64.1,64.0
2021-05-10,Rochester-East,suburban,43.17,-77.55,17.4,52.2,56.0
2021-05-11,Rochester-East,suburban,43.17,-77.55,11.5,56.8,74.2
2021-05-12,Rochester-East,suburban,43.17,-77.55,6.3,57.5,77.6
2021-05-13,Rochester-East,suburban,43.17,-77.55,33.6,71.7,61.2
2021-05-14,Rochester-East,suburban,43.17,-77.55,10.0,71.4,85.7
2021-05-15,Rochester-East,suburban,43.17,-77.55,9.3,68.3,58.1
2021-05-16,Rochester-East,suburban,43.17,-77.55,,61.1,51.8
2021-05-17,Rochester-East,suburban,43.17,-77.55,12.5,64.1,67.3
2021-05-18,Rochester-East,suburban,43.17,-77.55,5.4,60.8,56.4
2021-05-19,Rochester-East,suburban,43.17,-77.55,10.3,76.4,64.4
2021-05-20,Rochester-East,suburban,43.17,-77.55,17.7,63.1,46.4
2021-05-21,Rochester-East,suburban,43.17,-77.55,12.1,71.9,84.2
2021-05-22,Rochester-East,suburban,43.17,-77.55,13.3,61.2,70.0
2021-05-23,Rochester-East,suburban,43.17,-77.55,10.9,57.2,68.1
2021-05-24,Rochester-East,suburban,43.17,-77.55,11.2,66.8,64.1
2021-05-25,Rochester-East,suburban,43.17,-77.55,14.3,60.4,79.8
2021-05-26,Rochester-East,suburban,43.17,-77.55,19.3,64.3,55.6
2021-05-27,Rochester-East,suburban,43.17,-77.55,13.5,70.2,34.8
2021-05-28,Rochester-East,suburban,43.17,-77.55,18.8,73.1,73.5
2021-05-29,Rochester-East,suburban,43.17,-77.55,9.0,67.5,59.2
2021-05-30,Rochester-East,suburban,43.17,-77.55,,66.4,60.9
2021-05-31,Rochester-East,suburban,43.17,-77.55,17.4,65.1,81.5
2021-06-01,Rochester-East,suburban,43.17,-77.55,22.6,71.9,68.8
2021-06-02,Rochester-East,suburban,43.17,-77.55,12.8,62.8,55.8
2021-06-03,Rochester-East,suburban,43.17,-77.55,11.7,64.2,51.6
2021-06-04,Rochester-East,suburban,43.17,-77.55,16.4,66.5,66.7
2021-06-05,Rochester-East,suburban,43.17,-77.55,14.7,70.2,71.7
2021-06-06,Rochester-East,suburban,43.17,-77.55,17.8,68.2,80.8
2021-06-07,Rochester-East,suburban,43.17,-77.55,14.9,70.4,71.4
2021-06-08,Rochester-East,suburban,43.17,-77.55,14.9,66.6,91.6
2021-06-09,Rochester-East,suburban,43.17,-77.55,17.9,56.5,56.8
2021-06-10,Rochester-East,suburban,43.17,-77.55,8.7,70.5,41.2
2021-06-11,Rochester-East,suburban,43.17,-77.55,17.2,78.1,81.0
2021-06-12,Rochester-East,suburban,43.17,-77.55,7.1,56.7,75.2
2021-06-13,Rochester-East,suburban,43.17,-77.55,11.8,71.2,70.4
2021-06-14,Rochester-East,suburban,43.17,-77.55,14.9,64.8,15.8
2021-06-15,Rochester-East,suburban,43.17,-77.55,16.1,66.3,73.6
2021-06-16,Rochester-East,suburban,43.17,-77.55,16.4,70.9,56.1
2021-06-17,Rochester-East,suburban,43.17,-77.55,12.3,62.8,58.2
2021-06-18,Rochester-East,suburban,43.17,-77.55,11.5,66.4,52.4
2021-06-19,Rochester-East,suburban,43.17,-77.55,13.3,65.7,68.5
2021-06-20,Rochester-East,suburban,43.17,-77.55,13.5,76.4,55.2
2021-06-21,Rochester-East,suburban,43.17,-77.55,6.2,57.4,61.4
2021-06-22,Rochester-East,suburban,43.17,-77.55,10.0,63.7,76.1
2021-06-23,Rochester-East,suburban,43.17,-77.55,8.1,70.8,56.8
2021-06-24,Rochester-East,suburban,43.17,-77.55,22.4,68.2,71.3
2021-06-25,Rochester-East,suburban,43.17,-77.55,7.5,70.8,64.8
2021-06-26,Rochester-East,suburban,43.17,-77.55,16.2,72.6,50.3
2021-06-27,Rochester-East,suburban,43.17,-77.55,11.2,61.6,78.3
2021-06-28,Rochester-East,suburban,43.17,-77.55,8.8,66.3,60.1
2021-06-29,Rochester-East,suburban,43.17,-77.55,12.3,75.2,74.4
2021-06-30,Rochester-East,suburban,43.17,-77.55,15.1,72.4,75.9
2021-07-01,Rochester-East,suburban,43.17,-77.55,14.2,63.7,67.2
2021-07-02,Rochester-East,suburban,43.17,-77.55,13.8,71.9,60.5
2021-07-03,Rochester-East,suburban,43.17,-77.55,8.9,65.9,67.9
2021-07-04,Rochester-East,suburban,43.17,-77.55,16.6,68.1,59.2
2021-07-05,Rochester-East,suburban,43.17,-77.55,18.5,68.8,57.0
2021-07-06,Rochester-East,suburban,43.17,-77.55,7.5,70.0,67.0
2021-07-07,Rochester-East,suburban,43.17,-77.55,,67.5,54.1
2021-07-08,Rochester-East,suburban,43.17,-77.55,9.0,66.0,55.8
2021-07-09,Rochester-East,suburban,43.17,-77.55,9.2,71.4,80.4
2021-07-10,Rochester-East,suburban,43.17,-77.55,14.9,63.2,100.0
2021-07-11,Rochester-East,suburban,43.17,-77.55,14.2,66.7,67.8
2021-07-12,Rochester-East,suburban,43.17,-77.55,10.8,73.4,69.6
2021-07-13,Rochester-East,suburban,43.17,-77.55,15.5,61.4,69.0
2021-07-14,Rochester-East,suburban,43.17,-77.55,8.3,63.0,65.1
2021-07-15,Rochester-East,suburban,43.17,-77.55,7.5,63.6,37.8
2021-07-16,Rochester-East,suburban,43.17,-77.55,10.6,71.3,31.7
2021-07-17,Rochester-East,suburban,43.17,-77.55,14.8,71.6,65.6
2021-07-18,Rochester-East,suburban,43.17,-77.55,9.7,70.2,66.4
2021-07-19,Rochester-East,suburban,43.17,-77.55,12.6,62.2,47.0
2021-07-20,Rochester-East,suburban,43.17,-77.55,17.1,63.7,54.0
2021-07-21,Rochester-East,suburban,43.17,-77.55,13.0,70.1,60.7
2021-07-22,Rochester-East,suburban,43.17,-77.55,17.6,68.7,71.0
2021-07-23,Rochester-East,suburban,43.17,-77.55,9.3,66.8,56.2
2021-07-24,Rochester-East,suburban,43.17,-77.55,9.6,59.3,67.4
2021-07-25,Rochester-East,suburban,43.17,-77.55,15.3,58.3,68.1
2021-07-26,Rochester-East,suburban,43.17,-77.55,11.6,60.2,52.3
2021-07-27,Rochester-East,suburban,43.17,-77.55,9.2,64.0,40.0
2021-07-28,Rochester-East,suburban,43.17,-77.55,14.5,55.6,67.1
2021-07-29,Rochester-East,suburban,43.17,-77.55,13.1,60.6,44.0
2021-07-30,Rochester-East,suburban,43.17,-77.55,,67.5,46.2
2021-07-31,Rochester-East,suburban,43.17,-77.55,,58.4,74.1
2021-08-01,Rochester-East,suburban,43.17,-77.55,14.1,67.5,77.0
2021-08-02,Rochester-East,suburban,43.17,-77.55,8.1,61.2,39.1
2021-08-03,Rochester-East,suburban,43.17,-77.55,5.4,57.3,59.4
2021-08-04,Rochester-East,suburban,43.17,-77.55,5.1,63.2,34.1
2021-08-05,Rochester-East,suburban,43.17,-77.55,6.5,60.0,67.9
2021-08-06,Rochester-East,suburban,43.17,-77.55,8.2,61.7,45.6
2021-08-07,Rochester-East,suburban,43.17,-77.55,,58.1,56.6
2021-08-08,Rochester-East,suburban,43.17,-77.55,10.6,61.2,54.6
2021-08-09,Rochester-East,suburban,43.17,-77.55,9.3,58.9,31.1
2021-08-10,Rochester-East,suburban,43.17,-77.55,12.8,63.4,76.6
2021-08-11,Rochester-East,suburban,43.17,-77.55,13.7,52.5,72.7
2021-08-12,Rochester-East,suburban,43.17,-77.55,8.4,57.8,70.1
2021-08-13,Rochester-East,suburban,43.17,-77.55,16.1,61.9,48.2
2021-08-14,Rochester-East,suburban,43.17,-77.55,12.5,60.4,27.7
2021-08-15,Rochester-East,suburban,43.17,-77.55,7.5,58.8,68.2
2021-08-16,Rochester-East,suburban,43.17,-77.55,7.0,54.6,65.4
2021-08-17,Rochester-East,suburban,43.17,-77.55,6.6,54.5,70.0
2021-08-18,Rochester-East,suburban,43.17,-77.55,7.6,52.8,70.1
2021-08-19,Rochester-East,suburban,43.17,-77.55,7.5,48.7,61.0
2021-08-20,Rochester-East,suburban,43.17,-77.55,7.3,61.2,77.9
2021-08-21,Rochester-East,suburban,43.17,-77.55,17.6,56.8,71.4
2021-08-22,Rochester-East,suburban,43.17,-77.55,7.9,49.8,53.7
2021-08-23,Rochester-East,suburban,43.17,-77.55,8.3,44.5,89.6
2021-08-24,Rochester-East,suburban,43.17,-77.55,8.0,50.0,93.1
2021-08-25,Rochester-East,suburban,43.17,-77.55,9.6,57.6,53.3
2021-08-26,Rochester-East,suburban,43.17,-77.55,7.5,51.0,83.0
2021-08-27,Rochester-East,suburban,43.17,-77.55,8.7,46.3,44.6
2021-08-28,Rochester-East,suburban,43.17,-77.55,4.6,53.3,32.1
2021-08-29,Rochester-East,suburban,43.17,-77.55,6.3,56.9,61.6
2021-08-30,Rochester-East,suburban,43.17,-77.55,7.7,42.3,51.8
2021-08-31,Rochester-East,suburban,43.17,-77.55,7.4,57.3,51.1
2021-09-01,Rochester-East,suburban,43.17,-77.55,12.7,44.1,66.3
2021-09-02,Rochester-East,suburban,43.17,-77.55,5.9,55.3,75.3
2021-09-03,Rochester-East,suburban,43.17,-77.55,11.0,40.4,60.5
2021-09-04,Rochester-East,suburban,43.17,-77.55,5.3,37.8,54.3
2021-09-05,Rochester-East,suburban,43.17,-77.55,5.9,47.7,64.5
2021-09-06,Rochester-East,suburban,43.17,-77.55,6.6,45.0,54.2
2021-09-07,Rochester-East,suburban,43.17,-77.55,4.2,51.4,48.4
2021-09-08,Rochester-East,suburban,43.17,-77.55,3.7,43.0,78.2
2021-09-09,Rochester-East,suburban,43.17,-77.55,4.3,43.1,46.9
2021-09-10,Rochester-East,suburban,43.17,-77.55,9.0,54.9,35.0
2021-09-11,Rochester-East,suburban,43.17,-77.55,11.4,44.3,68.0
2021-09-12,Rochester-East,suburban,43.17,-77.55,12.7,46.1,50.3
2021-09-13,Rochester-East,suburban,43.17,-77.55,6.1,55.7,83.2
2021-09-14,Rochester-East,suburban,43.17,-77.55,7.5,41.7,69.6
2021-09-15,Rochester-East,suburban,43.17,-77.55,12.5,49.2,70.6
2021-09-16,Rochester-East,suburban,43.17,-77.55,6.3,31.4,51.8
2021-09-17,Rochester-East,suburban,43.17,-77.55,5.5,40.2,89.0
2021-09-18,Rochester-East,suburban,43.17,-77.55,9.4,34.1,46.2
2021-09-19,Rochester-East,suburban,43.17,-77.55,6.6,41.8,39.9
2021-09-20,Rochester-East,suburban,43.17,-77.55,5.5,40.9,57.0
2021-09-21,Rochester-East,suburban,43.17,-77.55,6.2,33.7,54.3
2021-09-22,Rochester-East,suburban,43.17,-77.55,9.1,39.2,68.3
2021-09-23,Rochester-East,suburban,43.17,-77.55,8.5,40.8,73.7
2021-09-24,Rochester-East,suburban,43.17,-77.55,6.3,48.4,49.9
2021-09-25,Rochester-East,suburban,43.17,-77.55,7.8,38.1,58.1
2021-09-26,Rochester-East,suburban,43.17,-77.55,4.3,40.5,69.0
2021-09-27,Rochester-East,suburban,43.17,-77.55,4.3,33.9,70.7
2021-09-28,Rochester-East,suburban,43.17,-77.55,8.8,32.7,88.4
2021-09-29,Rochester-East,suburban,43.17,-77.55,5.1,32.2,62.3
2021-09-30,Rochester-East,suburban,43.17,-77.55,8.3,31.2,59.5
2021-10-01,Rochester-East,suburban,43.17,-77.55,5.8,25.4,66.2
2021-10-02,Rochester-East,suburban,43.17,-77.55,,27.1,50.1
2021-10-03,Rochester-East,suburban,43.17,-77.55,,32.6,68.1
2021-10-04,Rochester-East,suburban,43.17,-77.55,6.9,34.9,100.0
2021-10-05,Rochester-East,suburban,43.17,-77.55,6.3,39.2,53.6
2021-10-06,Rochester-East,suburban,43.17,-77.55,11.6,37.6,72.3
2021-10-07,Rochester-East,suburban,43.17,-77.55,5.4,31.1,47.6
2021-10-08,Rochester-East,suburban,43.17,-77.55,3.5,30.2,81.8
2021-10-09,Rochester-East,suburban,43.17,-77.55,11.7,29.6,46.3
2021-10-10,Rochester-East,suburban,43.17,-77.55,7.9,31.7,53.1
2021-10-11,Rochester-East,suburban,43.17,-77.55,6.3,29.1,61.6
2021-10-12,Rochester-East,suburban,43.17,-77.55,5.6,38.0,93.7
2021-10-13,Rochester-East,suburban,43.17,-77.55,5.6,31.0,65.8
2021-10-14,Rochester-East,suburban,43.17,-77.55,8.8,18.1,64.0
2021-10-15,Rochester-East,suburban,43.17,-77.55,9.2,30.0,84.5
2021-10-16,Rochester-East,suburban,43.17,-77.55,6.2,27.8,71.1
2021-10-17,Rochester-East,suburban,43.17,-77.55,10.7,23.4,47.2
2021-10-18,Rochester-East,suburban,43.17,-77.55,4.0,23.0,65.4
2021-10-19,Rochester-East,suburban,43.17,-77.55,8.4,19.3,49.5
2021-10-20,Rochester-East,suburban,43.17,-77.55,4.8,34.2,55.5
2021-10-21,Rochester-East,suburban,43.17,-77.55,4.9,30.9,28.4
2021-10-22,Rochester-East,suburban,43.17,-77.55,4.4,20.7,59.1
2021-10-23,Rochester-East,suburban,43.17,-77.55,8.7,31.2,75.0
2021-10-24,Rochester-East,suburban,43.17,-77.55,8.3,22.9,85.6
2021-10-25,Rochester-East,suburban,43.17,-77.55,4.2,26.8,45.5
2021-10-26,Rochester-East,suburban,43.17,-77.55,13.5,17.3,100.0
2021-10-27,Rochester-East,suburban,43.17,-77.55,8.3,33.0,47.1
2021-10-28,Rochester-East,suburban,43.17,-77.55,5.8,23.8,83.6
2021-10-29,Rochester-East,suburban,43.17,-77.55,5.2,24.2,95.8
2021-10-30,Rochester-East,suburban,43.17,-77.55,3.8,22.8,63.6
2021-10-31,Rochester-East,suburban,43.17,-77.55,9.4,26.1,46.1
2021-11-01,Rochester-East,suburban,43.17,-77.55,9.5,16.0,44.0
2021-11-02,Rochester-East,suburban,43.17,-77.55,6.2,0.4,38.4
2021-11-03,Rochester-East,suburban,43.17,-77.55,,14.9,66.1
