SERIALNO,PUMA,AGEP,SEX,SCHL,OCCP_GROUP,PINCP,PINCP_RAW,PWGTP,MAR,WKHP,ENG
291171,NYC-Queens,34,1,20,Food/Serving,21800.0,21800.0,73,1,36.0,N/A (only English)
135643,NYC-Manhattan,18,2,22,Office/Admin,24800.0,24800.0,90,5,29.0,N/A (only English)
461693,NYC-Bronx,33,2,16,Transportation,20700.0,20700.0,82,1,34.0,N/A (only English)
186176,NYC-Manhattan,35,2,24,Business/Financial,77400.0,77400.0,200,5,36.0,N/A (only English)
264092,NYC-Brooklyn,77,1,16,Computer/Math,23800.0,23800.0,38,5,32.0,Very well
224384,NYC-Brooklyn,58,1,15,Management,,34000.0,127,1,34.0,Not at all
858046,Capital Region,21,1,16,Office/Admin,9000.0,9000.0,45,5,35.0,N/A (only English)
501213,Central NY,25,2,22,Management,68500.0,68500.0,20,3,40.0,N/A (only English)
541038,NYC-Brooklyn,26,1,18,Management,31700.0,31700.0,164,-1,31.0,N/A (only English)
373610,Central NY,57,1,22,Business/Financial,9999999.0,219700.0,18,3,48.0,N/A (only English)
397832,Central NY,64,2,20,N/A,0.0,0.0,20,1,0.0,Very well
283212,Westchester,73,2,19,Construction,37700.0,37700.0,33,1,41.0,N/A (only English)
811024,NYC-Manhattan,80,2,22,Office/Admin,55400.0,55400.0,25,3,36.0,N/A (only English)
296785,Long Island,30,2,18,Healthcare,33900.0,33900.0,48,5,28.0,N/A (only English)
160118,Western NY,37,1,22,Management,40900.0,40900.0,30,1,39.0,N/A (only English)
624044,Long Island,32,1,15,Management,35200.0,35200.0,31,3,38.0,N/A (only English)
864641,NYC-Queens,40,2,21,N/A,0.0,0.0,157,3,0.0,N/A (only English)
508410,NYC-Bronx,77,2,21,Business/Financial,47100.0,47100.0,41,5,32.0,N/A (only English)
710083,Long Island,53,2,24,Computer/Math,114700.0,114700.0,13,1,32.0,N/A (only English)
777513,NYC-Bronx,64,2,16,Sales,,19900.0,170,3,42.0,N/A (only English)
130257,NYC-Manhattan,48,2,21,Sales,45200.0,45200.0,100,2,35.0,N/A (only English)
427213,NYC-Brooklyn,18,2,19,Food/Serving,10200.0,10200.0,79,5,43.0,Very well
771547,Capital Region,20,2,18,Office/Admin,12800.0,12800.0,15,5,37.0,N/A (only English)
149775,Central NY,51,2,16,N/A,0.0,0.0,25,5,0.0,N/A (only English)
810898,NYC-Manhattan,63,1,16,Sales,31300.0,31300.0,25,3,42.0,N/A (only English)
249013,North Country,30,1,22,Healthcare,61600.0,61600.0,17,5,42.0,Well
530038,NYC-Brooklyn,63,2,21,Healthcare,42000.0,42000.0,31,1,40.0,N/A (only English)
109531,Long Island,69,1,18,Production,63400.0,63400.0,37,1,45.0,Not well
106785,Westchester,43,2,22,Business/Financial,85600.0,85600.0,52,1,41.0,N/A (only English)
813299,Capital Region,65,1,15,Food/Serving,15200.0,15200.0,9,3,27.0,N/A (only English)
903199,Western NY,42,1,21,Sales,42100.0,42100.0,33,3,28.0,N/A (only English)
403028,NYC-Brooklyn,60,1,23,Computer/Math,127700.0,127700.0,61,5,35.0,N/A (only English)
665116,Central NY,66,1,22,Unemployed,0.0,0.0,32,5,0.0,Well
200891,NYC-Manhattan,84,1,17,Construction,32600.0,32600.0,47,2,42.0,N/A (only English)
765916,Long Island,39,1,21,Healthcare,77000.0,77000.0,47,1,34.0,N/A (only English)
431760,Westchester,43,2,19,Business/Financial,52900.0,52900.0,23,1,41.0,N/A (only English)
671179,Long Island,27,1,22,Sales,109800.0,109800.0,14,1,41.0,N/A (only English)
556838,NYC-Brooklyn,30,1,20,Construction,54900.0,54900.0,22,5,38.0,Well
917864,Central NY,61,1,22,Education,37400.0,37400.0,14,-1,21.0,N/A (only English)
608127,NYC-Brooklyn,78,2,15,Sales,14600.0,14600.0,20,1,29.0,N/A (only English)
850879,NYC-Manhattan,42,2,21,Unemployed,0.0,0.0,138,2,0.0,N/A (only English)
759644,Long Island,28,2,20,Sales,25100.0,25100.0,31,5,49.0,N/A (only English)
632986,NYC-Bronx,35,1,21,Management,71300.0,71300.0,94,1,42.0,Not at all
709004,Capital Region,45,1,21,N/A,0.0,0.0,34,5,0.0,N/A (only English)
572346,NYC-Queens,35,2,-1,N/A,0.0,0.0,54,5,0.0,N/A (only English)
685007,NYC-Brooklyn,32,2,22,Sales,52300.0,52300.0,455,5,18.0,N/A (only English)
422330,Capital Region,64,1,16,Sales,12000.0,12000.0,155,5,37.0,Very well
567214,NYC-Bronx,16,2,22,N/A,0.0,0.0,125,1,0.0,Well
969727,NYC-Brooklyn,51,1,16,Unemployed,0.0,0.0,31,1,0.0,N/A (only English)
206497,Long Island,68,1,21,Management,122800.0,122800.0,67,-1,53.0,N/A (only English)
851886,NYC-Bronx,34,2,23,Management,57700.0,57700.0,19,1,42.0,Well
654155,NYC-Staten Island,55,2,15,Transportation,,11500.0,126,3,37.0,Well
840011,NYC-Queens,59,1,22,Management,92500.0,92500.0,11,1,27.0,N/A (only English)
793514,Capital Region,58,1,22,Unemployed,0.0,0.0,16,1,0.0,N/A (only English)
999016,Capital Region,45,2,20,Production,23700.0,23700.0,46,1,35.0,N/A (only English)
326754,Long Island,39,2,16,Food/Serving,8500.0,8500.0,40,1,25.0,Very well
916991,NYC-Manhattan,71,2,18,Unemployed,0.0,0.0,22,5,0.0,N/A (only English)
556865,Capital Region,66,1,-1,N/A,0.0,0.0,22,1,0.0,N/A (only English)
466003,Long Island,37,2,16,Management,,20600.0,40,5,31.0,Very well
991203,Long Island,23,1,21,Healthcare,71400.0,71400.0,36,5,27.0,Very well
317756,NYC-Queens,21,1,15,N/A,0.0,0.0,42,-1,0.0,N/A (only English)
719311,Central NY,22,1,16,Production,12300.0,12300.0,36,5,49.0,N/A (only English)
547470,Long Island,54,2,22,Business/Financial,100200.0,100200.0,58,1,45.0,N/A (only English)
977198,NYC-Manhattan,19,1,16,Education,11800.0,11800.0,49,1,47.0,N/A (only English)
855850,NYC-Queens,38,2,-1,N/A,0.0,0.0,135,5,0.0,N/A (only English)
611273,Central NY,65,1,20,Food/Serving,22100.0,22100.0,18,-1,28.0,N/A (only English)
958468,NYC-Manhattan,36,1,20,Office/Admin,31700.0,31700.0,40,1,38.0,Not well
425358,North Country,66,1,12,Transportation,11400.0,11400.0,51,5,30.0,Well
872681,Long Island,65,1,-1,N/A,0.0,0.0,64,1,0.0,N/A (only English)
262574,Long Island,32,1,16,Management,33700.0,33700.0,24,1,34.0,N/A (only English)
150186,NYC-Brooklyn,64,1,20,Sales,21600.0,21600.0,34,5,40.0,Very well
165072,NYC-Brooklyn,65,1,18,Production,36300.0,36300.0,157,1,38.0,Not well
562077,Western NY,42,1,18,Sales,22600.0,22600.0,18,5,39.0,N/A (only English)
181532,NYC-Brooklyn,30,2,21,Management,,52300.0,54,3,31.0,Well
972073,Westchester,50,1,21,N/A,0.0,0.0,29,1,0.0,Very well
639535,NYC-Queens,78,2,16,Food/Serving,22300.0,22300.0,120,4,38.0,Well
168310,NYC-Manhattan,57,2,20,Production,36800.0,36800.0,197,1,39.0,N/A (only English)
761514,NYC-Manhattan,28,1,22,Management,80600.0,80600.0,56,5,35.0,N/A (only English)
216164,NYC-Bronx,60,2,19,Sales,20200.0,20200.0,232,4,35.0,Well
993517,North Country,44,2,16,Office/Admin,29200.0,29200.0,13,5,25.0,N/A (only English)
695689,NYC-Queens,54,1,16,Office/Admin,19500.0,19500.0,46,1,22.0,Very well
531925,NYC-Queens,64,2,16,Office/Admin,30200.0,30200.0,81,5,51.0,N/A (only English)
932982,NYC-Queens,49,2,16,Food/Serving,11000.0,11000.0,33,1,38.0,Very well
883103,NYC-Bronx,70,2,18,Office/Admin,36400.0,36400.0,81,2,34.0,N/A (only English)
333364,NYC-Queens,63,2,20,Office/Admin,46300.0,46300.0,40,1,43.0,N/A (only English)
707710,Central NY,56,1,15,Food/Serving,6700.0,6700.0,6,2,31.0,Very well
959276,NYC-Bronx,26,1,21,N/A,0.0,0.0,19,3,0.0,Very well
743095,NYC-Bronx,71,2,-1,N/A,0.0,0.0,44,1,0.0,Very well
792818,NYC-Manhattan,79,2,-1,N/A,0.0,0.0,70,5,0.0,N/A (only English)
175313,Mohawk Valley,25,2,22,Construction,42600.0,42600.0,7,5,38.0,N/A (only English)
119395,NYC-Brooklyn,48,2,16,Unemployed,0.0,0.0,60,1,0.0,N/A (only English)
965222,NYC-Manhattan,33,1,9,Transportation,16000.0,16000.0,60,5,45.0,N/A (only English)
947739,Long Island,65,1,22,Management,150000.0,150000.0,30,1,32.0,N/A (only English)
150741,NYC-Staten Island,63,2,12,Construction,19700.0,19700.0,31,5,34.0,N/A (only English)
226828,NYC-Queens,25,2,16,Production,10600.0,10600.0,63,5,27.0,N/A (only English)
790406,NYC-Queens,75,2,20,Management,43000.0,43000.0,50,1,46.0,N/A (only English)
713976,Westchester,28,2,16,Office/Admin,28200.0,28200.0,54,5,38.0,N/A (only English)
416859,NYC-Brooklyn,68,1,22,Computer/Math,81300.0,81300.0,25,3,48.0,N/A (only English)
920022,Capital Region,46,2,22,Management,92200.0,92200.0,21,5,46.0,N/A (only English)
681264,Long Island,38,2,22,Computer/Math,116700.0,116700.0,17,3,38.0,N/A (only English)
111527,NYC-Queens,27,2,22,N/A,0.0,0.0,47,5,0.0,N/A (only English)
991756,NYC-Queens,27,1,16,Transportation,15200.0,15200.0,28,1,40.0,N/A (only English)
866886,NYC-Brooklyn,59,1,21,Business/Financial,55100.0,55100.0,31,1,43.0,Well
449413,Westchester,51,2,17,Construction,18200.0,18200.0,33,5,42.0,Very well
714814,NYC-Bronx,24,1,21,Business/Financial,63900.0,63900.0,38,5,50.0,N/A (only English)
754946,NYC-Brooklyn,24,2,16,Construction,11100.0,11100.0,131,1,29.0,N/A (only English)
682462,NYC-Staten Island,21,1,21,Military,38100.0,38100.0,110,1,24.0,N/A (only English)
346513,Mohawk Valley,65,1,-1,N/A,0.0,0.0,35,1,0.0,N/A (only English)
826447,NYC-Queens,62,2,12,Construction,28200.0,28200.0,87,3,30.0,N/A (only English)
479999,Western NY,20,1,15,Production,8600.0,8600.0,22,1,40.0,N/A (only English)
375792,NYC-Queens,52,2,16,Sales,20700.0,20700.0,119,5,40.0,Well
534121,NYC-Manhattan,22,1,19,Office/Admin,20900.0,20900.0,45,3,33.0,N/A (only English)
695897,NYC-Brooklyn,77,2,16,Construction,24400.0,24400.0,194,2,35.0,N/A (only English)
457676,NYC-Queens,77,1,22,Office/Admin,84600.0,84600.0,31,5,31.0,N/A (only English)
490230,NYC-Brooklyn,61,1,19,Construction,67600.0,67600.0,27,5,36.0,N/A (only English)
624802,NYC-Manhattan,78,2,19,N/A,0.0,0.0,23,5,0.0,Not well
390508,Western NY,70,2,21,Office/Admin,42500.0,42500.0,8,2,32.0,Very well
191041,Capital Region,71,1,17,Transportation,52600.0,52600.0,6,5,48.0,N/A (only English)
519764,Westchester,53,2,17,Production,27700.0,27700.0,36,1,46.0,N/A (only English)
711350,NYC-Brooklyn,36,2,22,Business/Financial,57100.0,57100.0,91,3,45.0,Not well
518736,NYC-Manhattan,31,2,22,Computer/Math,161900.0,161900.0,55,1,40.0,N/A (only English)
751248,NYC-Manhattan,38,2,2,Construction,10700.0,10700.0,23,1,45.0,N/A (only English)
849214,Long Island,57,1,16,Office/Admin,19700.0,19700.0,26,1,38.0,N/A (only English)
669817,Western NY,28,1,16,Production,33800.0,33800.0,36,3,38.0,N/A (only English)
879335,NYC-Queens,33,1,17,Management,31400.0,31400.0,44,5,28.0,N/A (only English)
592308,NYC-Manhattan,46,2,16,Food/Serving,14200.0,14200.0,33,1,39.0,N/A (only English)
457559,NYC-Bronx,32,1,21,Production,,36500.0,22,1,28.0,N/A (only English)
243754,NYC-Queens,54,1,22,Management,143200.0,143200.0,42,5,37.0,N/A (only English)
142626,NYC-Queens,78,1,16,Food/Serving,27900.0,27900.0,35,1,38.0,N/A (only English)
670737,Long Island,65,1,20,Sales,15200.0,15200.0,31,5,31.0,N/A (only English)
147110,Long Island,59,2,17,Transportation,36100.0,36100.0,42,1,40.0,N/A (only English)
425413,NYC-Manhattan,54,2,20,Office/Admin,28100.0,28100.0,46,1,44.0,N/A (only English)
915939,NYC-Manhattan,47,2,21,N/A,0.0,0.0,61,5,0.0,Very well
946518,Mohawk Valley,29,2,24,Business/Financial,50400.0,50400.0,27,5,34.0,Very well
909948,NYC-Brooklyn,76,2,16,Unemployed,0.0,0.0,26,5,0.0,N/A (only English)
966568,NYC-Manhattan,33,2,15,Sales,27300.0,27300.0,169,3,38.0,Well
838760,NYC-Brooklyn,22,1,21,Business/Financial,56600.0,56600.0,34,5,31.0,Very well
849890,NYC-Manhattan,65,1,18,Office/Admin,38900.0,38900.0,74,4,29.0,N/A (only English)
983408,NYC-Queens,28,1,16,Business/Financial,29400.0,29400.0,27,5,42.0,N/A (only English)
880771,Capital Region,40,1,16,Sales,30300.0,30300.0,21,5,42.0,N/A (only English)
237737,NYC-Queens,18,2,20,Sales,31900.0,31900.0,59,-1,26.0,N/A (only English)
410060,NYC-Queens,25,2,16,Healthcare,9800.0,9800.0,147,1,51.0,Well
890000,Long Island,28,1,-1,N/A,0.0,0.0,29,1,0.0,Well
779958,NYC-Bronx,19,2,18,Military,24600.0,24600.0,119,1,34.0,N/A (only English)
860765,Central NY,59,2,16,Sales,35100.0,35100.0,24,5,38.0,N/A (only English)
420439,Central NY,71,1,21,N/A,0.0,0.0,73,5,0.0,N/A (only English)
533284,NYC-Manhattan,40,2,16,Unemployed,0.0,0.0,18,1,0.0,N/A (only English)
650127,Westchester,74,2,20,Education,40100.0,40100.0,42,3,33.0,Very well
335865,NYC-Queens,30,2,19,Office/Admin,16000.0,16000.0,10,5,35.0,N/A (only English)
336240,Mohawk Valley,37,2,19,Construction,13700.0,13700.0,19,5,48.0,N/A (only English)
438769,NYC-Bronx,26,1,22,Office/Admin,120400.0,120400.0,100,1,48.0,N/A (only English)
261999,Mohawk Valley,56,1,16,Unemployed,0.0,0.0,55,5,0.0,N/A (only English)
351587,Westchester,43,1,24,Education,68500.0,68500.0,47,1,25.0,N/A (only English)
685807,NYC-Brooklyn,56,2,22,Management,,178300.0,45,-1,36.0,N/A (only English)
234100,NYC-Bronx,66,1,17,Office/Admin,35600.0,35600.0,75,1,58.0,N/A (only English)
932035,Mohawk Valley,51,1,16,Unemployed,0.0,0.0,116,1,0.0,N/A (only English)
450849,Central NY,57,2,16,Transportation,42300.0,42300.0,21,3,34.0,N/A (only English)
686012,NYC-Manhattan,79,2,17,Unemployed,0.0,0.0,97,5,0.0,N/A (only English)
813802,Long Island,36,2,20,Construction,25400.0,25400.0,26,1,40.0,Very well
596280,NYC-Queens,40,1,12,Healthcare,13400.0,13400.0,103,1,45.0,N/A (only English)
102582,NYC-Manhattan,63,1,-1,N/A,0.0,0.0,94,-1,0.0,N/A (only English)
940171,NYC-Queens,55,1,15,N/A,0.0,0.0,37,5,0.0,N/A (only English)
395615,NYC-Brooklyn,28,2,16,Unemployed,0.0,0.0,87,1,0.0,N/A (only English)
885485,Capital Region,41,1,16,Healthcare,30600.0,30600.0,35,5,43.0,N/A (only English)
530027,NYC-Queens,46,2,16,Healthcare,21700.0,21700.0,85,1,17.0,N/A (only English)
731882,Capital Region,43,2,22,Healthcare,190200.0,190200.0,19,5,39.0,N/A (only English)
138531,NYC-Manhattan,28,1,21,Sales,56900.0,56900.0,114,2,49.0,Well
726505,NYC-Brooklyn,78,1,16,Sales,37500.0,37500.0,31,2,37.0,N/A (only English)
591020,NYC-Brooklyn,66,2,23,Management,177900.0,177900.0,54,5,33.0,Not well
319548,NYC-Brooklyn,47,2,22,Healthcare,77700.0,77700.0,58,1,30.0,Very well
198452,NYC-Manhattan,60,2,21,Business/Financial,67000.0,67000.0,110,3,39.0,N/A (only English)
828673,NYC-Brooklyn,76,1,22,Business/Financial,108600.0,108600.0,30,5,45.0,N/A (only English)
408871,NYC-Bronx,25,1,21,Education,88300.0,88300.0,63,5,57.0,N/A (only English)
898049,NYC-Brooklyn,33,2,20,Unemployed,0.0,0.0,40,2,0.0,N/A (only English)
300071,NYC-Queens,51,2,17,Office/Admin,18200.0,18200.0,58,1,35.0,N/A (only English)
506492,NYC-Queens,69,1,16,Construction,24900.0,24900.0,69,5,41.0,N/A (only English)
410772,Central NY,18,2,20,Construction,13000.0,13000.0,8,5,26.0,N/A (only English)
790387,Western NY,83,2,24,Healthcare,,60400.0,48,5,25.0,N/A (only English)
592624,NYC-Bronx,45,1,21,Business/Financial,52800.0,52800.0,70,5,37.0,N/A (only English)
495686,NYC-Queens,40,2,-1,N/A,0.0,0.0,32,3,0.0,N/A (only English)
218761,NYC-Manhattan,35,1,17,Sales,10700.0,10700.0,44,5,40.0,N/A (only English)
271995,North Country,28,2,21,Business/Financial,19600.0,19600.0,57,1,39.0,N/A (only English)
966228,NYC-Manhattan,68,2,21,Unemployed,0.0,0.0,70,5,0.0,N/A (only English)
326117,NYC-Brooklyn,81,1,21,Office/Admin,80000.0,80000.0,30,1,37.0,N/A (only English)
426948,NYC-Brooklyn,43,2,21,Healthcare,71300.0,71300.0,34,5,35.0,N/A (only English)
348670,NYC-Brooklyn,81,2,16,Unemployed,0.0,0.0,79,5,0.0,N/A (only English)
823142,NYC-Brooklyn,70,2,16,Unemployed,,0.0,85,1,0.0,N/A (only English)
900172,Westchester,47,1,-1,N/A,0.0,0.0,39,1,0.0,N/A (only English)
990783,NYC-Manhattan,60,2,12,Unemployed,0.0,0.0,45,5,0.0,N/A (only English)
257598,Long Island,44,2,19,Food/Serving,25100.0,25100.0,49,1,37.0,N/A (only English)
713685,NYC-Manhattan,52,2,19,Transportation,25100.0,25100.0,45,1,35.0,N/A (only English)
425022,NYC-Manhattan,20,2,17,Construction,15800.0,15800.0,32,4,28.0,Very well
750125,Western NY,61,1,22,Sales,,115300.0,60,5,27.0,N/A (only English)
285462,NYC-Brooklyn,19,1,21,Business/Financial,82500.0,82500.0,73,1,50.0,N/A (only English)
408051,Capital Region,70,2,-1,N/A,0.0,0.0,11,5,0.0,N/A (only English)
998562,NYC-Bronx,71,1,18,Construction,50000.0,50000.0,59,1,31.0,N/A (only English)
875677,NYC-Manhattan,32,2,20,Sales,28500.0,28500.0,55,5,35.0,N/A (only English)
995521,North Country,37,2,24,Office/Admin,61000.0,61000.0,15,-1,45.0,Well
496297,NYC-Brooklyn,47,1,-1,N/A,0.0,0.0,62,1,0.0,N/A (only English)
584174,Central NY,54,2,-1,N/A,0.0,0.0,10,-1,0.0,Very well
580581,NYC-Brooklyn,35,1,21,Office/Admin,57500.0,57500.0,92,5,35.0,N/A (only English)
821930,Central NY,54,2,16,Food/Serving,13900.0,13900.0,19,5,43.0,N/A (only English)
956034,NYC-Manhattan,36,1,9,Food/Serving,9200.0,9200.0,20,5,31.0,N/A (only English)
187014,NYC-Bronx,20,1,22,Food/Serving,49300.0,49300.0,47,5,48.0,N/A (only English)
691740,Westchester,16,1,22,N/A,0.0,0.0,24,5,0.0,Well
441867,Western NY,23,2,21,Healthcare,22200.0,22200.0,2,1,39.0,N/A (only English)
877756,Western NY,68,1,16,Office/Admin,37200.0,37200.0,18,5,37.0,Not well
471047,Capital Region,81,1,21,Sales,42400.0,42400.0,41,1,36.0,Very well
217917,Central NY,44,1,16,Production,13300.0,13300.0,18,5,42.0,N/A (only English)
818414,NYC-Brooklyn,49,1,19,Food/Serving,21900.0,21900.0,83,1,39.0,N/A (only English)
727969,NYC-Brooklyn,26,2,18,Office/Admin,13500.0,13500.0,54,5,15.0,Not well
907638,NYC-Brooklyn,52,1,-1,N/A,0.0,0.0,41,5,0.0,Well
158508,NYC-Queens,26,2,16,Production,12400.0,12400.0,35,3,34.0,N/A (only English)
105465,NYC-Queens,55,2,21,Transportation,45600.0,45600.0,25,5,39.0,N/A (only English)
304011,NYC-Bronx,79,2,17,Food/Serving,14000.0,14000.0,95,5,30.0,N/A (only English)
334660,NYC-Brooklyn,29,1,21,Management,64300.0,64300.0,84,1,36.0,Very well
323380,Long Island,66,2,20,Food/Serving,21600.0,21600.0,28,1,34.0,N/A (only English)
745908,NYC-Brooklyn,17,1,-1,N/A,0.0,0.0,16,5,0.0,Very well
262244,NYC-Brooklyn,41,2,15,N/A,0.0,0.0,72,5,0.0,N/A (only English)
428774,NYC-Bronx,23,2,16,Office/Admin,19500.0,19500.0,31,1,48.0,N/A (only English)
219930,Capital Region,39,2,22,Computer/Math,63900.0,63900.0,22,5,44.0,N/A (only English)
419063,Westchester,28,2,17,Management,29100.0,29100.0,15,5,42.0,N/A (only English)
431706,Long Island,40,2,16,Business/Financial,28100.0,28100.0,34,1,32.0,N/A (only English)
439790,NYC-Brooklyn,43,2,20,Construction,42500.0,42500.0,50,5,32.0,Very well
136419,NYC-Bronx,36,1,21,Education,59000.0,59000.0,12,5,43.0,Very well
176310,NYC-Manhattan,59,1,12,Construction,17300.0,17300.0,144,1,42.0,N/A (only English)
272719,NYC-Queens,78,1,16,Healthcare,26800.0,26800.0,44,-1,27.0,N/A (only English)
617646,NYC-Queens,42,1,22,Business/Financial,115900.0,115900.0,46,1,50.0,N/A (only English)
515020,NYC-Manhattan,29,2,20,Production,34100.0,34100.0,75,5,31.0,N/A (only English)
521260,NYC-Brooklyn,34,2,12,Food/Serving,8600.0,8600.0,52,2,40.0,Well
562593,North Country,73,1,16,Unemployed,0.0,0.0,25,1,0.0,N/A (only English)
789592,North Country,53,2,21,Management,49200.0,49200.0,9,1,59.0,N/A (only English)
476933,NYC-Queens,45,1,16,Healthcare,37300.0,37300.0,50,1,34.0,N/A (only English)
121256,NYC-Manhattan,26,2,22,Healthcare,52400.0,52400.0,17,5,38.0,Very well
574774,NYC-Brooklyn,45,2,21,Unemployed,0.0,0.0,47,3,0.0,N/A (only English)
442668,NYC-Queens,35,2,19,Sales,19100.0,19100.0,129,5,33.0,N/A (only English)
151620,Western NY,80,2,-1,N/A,0.0,0.0,6,5,0.0,N/A (only English)
649700,NYC-Manhattan,75,1,18,Construction,21100.0,21100.0,44,1,38.0,N/A (only English)
770224,Westchester,22,2,16,Office/Admin,12300.0,12300.0,11,5,47.0,Well
706674,NYC-Manhattan,49,1,21,Management,113800.0,113800.0,54,2,39.0,N/A (only English)
439221,Mohawk Valley,31,1,20,Food/Serving,11800.0,11800.0,27,1,35.0,N/A (only English)
278847,NYC-Queens,43,2,17,Unemployed,0.0,0.0,68,5,0.0,N/A (only English)
626975,Westchester,74,1,17,Education,22500.0,22500.0,24,5,45.0,N/A (only English)
391185,NYC-Queens,50,2,18,Construction,23400.0,23400.0,15,1,28.0,N/A (only English)
856410,Long Island,38,2,16,N/A,0.0,0.0,17,5,0.0,N/A (only English)
942261,NYC-Brooklyn,30,1,21,Management,45100.0,45100.0,116,1,41.0,N/A (only English)
492590,NYC-Manhattan,69,2,21,Computer/Math,51500.0,51500.0,92,5,35.0,N/A (only English)
903940,Western NY,56,1,19,Food/Serving,18900.0,18900.0,18,5,35.0,Very well
227759,Western NY,46,2,18,Food/Serving,10100.0,10100.0,22,5,31.0,Not well
632512,Central NY,31,2,17,Healthcare,21200.0,21200.0,9,5,27.0,N/A (only English)
121538,Long Island,38,1,16,Construction,21100.0,21100.0,63,5,22.0,N/A (only English)
635760,Capital Region,81,1,15,Production,10600.0,10600.0,12,1,34.0,Not at all
536598,NYC-Manhattan,50,1,16,Construction,40100.0,40100.0,70,3,39.0,N/A (only English)
578794,NYC-Queens,42,2,16,Unemployed,,0.0,24,5,0.0,N/A (only English)
346118,NYC-Brooklyn,50,1,20,Healthcare,45700.0,45700.0,49,5,43.0,Not well
100848,Long Island,67,1,22,Business/Financial,86900.0,86900.0,61,3,31.0,N/A (only English)
927111,NYC-Queens,38,2,18,Sales,,40400.0,30,1,38.0,Not at all
578683,NYC-Manhattan,28,2,-1,N/A,0.0,0.0,85,5,0.0,Very well
970614,NYC-Staten Island,54,2,22,Business/Financial,67600.0,67600.0,28,2,44.0,Well
468257,Capital Region,59,2,-1,N/A,,0.0,10,3,0.0,Not well
750008,NYC-Queens,62,2,23,Management,9999999.0,240300.0,54,1,43.0,Well
557814,NYC-Manhattan,75,2,21,Healthcare,60800.0,60800.0,97,4,39.0,N/A (only English)
637109,NYC-Brooklyn,40,1,21,Office/Admin,37500.0,37500.0,45,1,22.0,N/A (only English)
322388,NYC-Brooklyn,21,2,16,N/A,0.0,0.0,79,5,0.0,Well
617380,NYC-Brooklyn,81,1,21,Management,72800.0,72800.0,108,3,39.0,N/A (only English)
178418,Long Island,44,1,21,Office/Admin,56900.0,56900.0,22,5,36.0,Not well
996701,NYC-Staten Island,56,2,20,Production,49300.0,49300.0,21,1,41.0,N/A (only English)
928813,Long Island,59,1,21,Computer/Math,120000.0,120000.0,27,1,50.0,N/A (only English)
